parameter,(40)[0],(39)[0],(41)[0],(40)[1],(41)[1],(39)[1],(42)[0],(38)[0],(40)[2],(40)[3],(41)[2],(39)[2],(41)[3],(39)[3],(40)[4],(42)[1],(38)[1],(40)[5],(40)[6],(41)[4],(39)[4],(41)[5],(39)[5],(40)[7],(41)[6],(39)[6],(42)[2],(40)[8],(38)[2],(40)[9],(42)[3],(40)[10],(38)[3],(40)[11],(43)[0],(41)[7],(37)[0],(39)[7],(41)[8],(39)[8],(41)[9],(39)[9],(41)[10],(39)[10],(42)[4],(40)[12],(38)[4],(40)[13],(40)[14],(41)[11],(39)[11],(42)[5],(40)[15],(38)[5],(40)[16],(41)[12],(39)[12],(41)[13],(39)[13],(42)[6],(38)[6],(40)[17],(40)[18],(43)[1]
-0.192,0.645725307,0.144144025,0.144144025,0.045730504,0.006308724,0.006308724,0.000981326,0.000981326,0.00210238,0.002002498,0.000451664,0.000451664,0.000159687,0.000159687,0.000100499,2.52E-05,2.52E-05,5.22E-05,4.99E-05,2.30E-05,2.30E-05,1.14E-05,1.14E-05,7.44E-06,2.74E-06,2.74E-06,1.03E-06,2.73E-06,1.03E-06,2.33E-06,4.35E-07,8.85E-07,4.35E-07,8.50E-07,1.13E-07,6.28E-07,1.13E-07,6.28E-07,5.34E-07,5.34E-07,4.70E-07,4.70E-07,1.95E-07,1.95E-07,7.29E-08,2.03E-07,7.29E-08,1.71E-07,7.25E-08,3.41E-08,3.41E-08,1.79E-08,4.45E-08,1.79E-08,3.91E-08,2.63E-08,2.63E-08,1.66E-08,1.66E-08,5.39E-09,5.39E-09,1.10E-08,1.05E-08,1.97E-09
-0.193,0.645833745,0.144077417,0.144077417,0.045763555,0.006308724,0.006308724,0.000978264,0.000978264,0.002104757,0.002004994,0.000451664,0.000451664,0.000159687,0.000159687,0.000100499,2.51E-05,2.51E-05,5.22E-05,4.99E-05,2.30E-05,2.30E-05,1.14E-05,1.14E-05,7.45E-06,2.74E-06,2.74E-06,1.03E-06,2.73E-06,1.03E-06,2.33E-06,4.32E-07,8.86E-07,4.32E-07,8.50E-07,1.12E-07,6.28E-07,1.12E-07,6.28E-07,5.34E-07,5.34E-07,4.69E-07,4.69E-07,1.95E-07,1.95E-07,7.26E-08,2.03E-07,7.26E-08,1.71E-07,7.27E-08,3.41E-08,3.41E-08,1.79E-08,4.45E-08,1.79E-08,3.91E-08,2.63E-08,2.63E-08,1.66E-08,1.66E-08,5.39E-09,5.39E-09,1.10E-08,1.05E-08,1.96E-09
-0.195,0.646050431,0.143944253,0.143944253,0.045829739,0.006300794,0.006300794,0.000972625,0.000972625,0.002107131,0.002007486,0.000451664,0.000451664,0.000159687,0.000159687,0.000100499,2.50E-05,2.50E-05,5.23E-05,5.00E-05,2.31E-05,2.31E-05,1.14E-05,1.14E-05,7.48E-06,2.73E-06,2.73E-06,1.02E-06,2.74E-06,1.02E-06,2.33E-06,4.30E-07,8.87E-07,4.30E-07,8.51E-07,1.10E-07,6.30E-07,1.10E-07,6.30E-07,5.34E-07,5.34E-07,4.69E-07,4.69E-07,1.95E-07,1.95E-07,7.22E-08,2.04E-07,7.22E-08,1.71E-07,7.29E-08,3.39E-08,3.39E-08,1.78E-08,4.47E-08,1.78E-08,3.92E-08,2.64E-08,2.64E-08,1.66E-08,1.66E-08,5.35E-09,5.35E-09,1.10E-08,1.05E-08,1.93E-09
-0.196,0.646158679,0.143877691,0.143877691,0.045862861,0.006292853,0.006292853,0.000969536,0.000969536,0.002109502,0.002007486,0.000451664,0.000451664,0.000159374,0.000159374,0.000100995,2.49E-05,2.49E-05,5.23E-05,5.00E-05,2.31E-05,2.31E-05,1.14E-05,1.14E-05,7.50E-06,2.73E-06,2.73E-06,1.02E-06,2.75E-06,1.02E-06,2.33E-06,4.29E-07,8.88E-07,4.29E-07,8.51E-07,1.09E-07,6.30E-07,1.09E-07,6.30E-07,5.34E-07,5.34E-07,4.69E-07,4.69E-07,1.95E-07,1.95E-07,7.20E-08,2.05E-07,7.20E-08,1.71E-07,7.31E-08,3.39E-08,3.39E-08,1.77E-08,4.47E-08,1.77E-08,3.92E-08,2.64E-08,2.64E-08,1.66E-08,1.66E-08,5.34E-09,5.34E-09,1.10E-08,1.06E-08,1.91E-09
-0.197,0.646266864,0.143811147,0.143811147,0.045896002,0.006292853,0.006292853,0.000966954,0.000966954,0.002111871,0.002009975,0.000451664,0.000451664,0.000159374,0.000159374,0.000100995,2.48E-05,2.48E-05,5.24E-05,5.00E-05,2.31E-05,2.31E-05,1.14E-05,1.14E-05,7.52E-06,2.73E-06,2.73E-06,1.01E-06,2.75E-06,1.01E-06,2.34E-06,4.28E-07,8.88E-07,4.28E-07,8.52E-07,1.08E-07,6.31E-07,1.08E-07,6.31E-07,5.34E-07,5.34E-07,4.69E-07,4.69E-07,1.95E-07,1.95E-07,7.18E-08,2.05E-07,7.18E-08,1.72E-07,7.32E-08,3.39E-08,3.39E-08,1.77E-08,4.48E-08,1.77E-08,3.92E-08,2.64E-08,2.64E-08,1.66E-08,1.66E-08,5.32E-09,5.32E-09,1.10E-08,1.06E-08,1.90E-09
-0.198,0.646374986,0.143744617,0.143744617,0.045929152,0.006292853,0.006292853,0.000963846,0.000963846,0.002114237,0.002009975,0.000451664,0.000451664,0.000159374,0.000159374,0.000100995,2.47E-05,2.47E-05,5.24E-05,5.01E-05,2.31E-05,2.31E-05,1.14E-05,1.14E-05,7.54E-06,2.73E-06,2.73E-06,1.01E-06,2.76E-06,1.01E-06,2.34E-06,4.27E-07,8.89E-07,4.27E-07,8.53E-07,1.08E-07,6.32E-07,1.08E-07,6.32E-07,5.35E-07,5.35E-07,4.69E-07,4.69E-07,1.95E-07,1.95E-07,7.16E-08,2.06E-07,7.16E-08,1.72E-07,7.34E-08,3.39E-08,3.39E-08,1.76E-08,4.48E-08,1.76E-08,3.94E-08,2.64E-08,2.64E-08,1.67E-08,1.67E-08,5.30E-09,5.30E-09,1.10E-08,1.06E-08,1.88E-09
-0.2,0.646591043,0.143611601,0.143611601,0.045995532,0.006284903,0.006284903,0.000958123,0.000958123,0.002118962,0.002014944,0.000451664,0.000451664,0.00015906,0.00015906,0.000101489,2.46E-05,2.46E-05,5.25E-05,5.01E-05,2.32E-05,2.32E-05,1.14E-05,1.14E-05,7.57E-06,2.73E-06,2.73E-06,1.00E-06,2.77E-06,1.00E-06,2.34E-06,4.24E-07,8.91E-07,4.24E-07,8.53E-07,1.06E-07,6.33E-07,1.06E-07,6.33E-07,5.35E-07,5.35E-07,4.68E-07,4.68E-07,1.95E-07,1.95E-07,7.11E-08,2.07E-07,7.11E-08,1.73E-07,7.37E-08,3.39E-08,3.39E-08,1.75E-08,4.49E-08,1.75E-08,3.94E-08,2.65E-08,2.65E-08,1.67E-08,1.67E-08,5.27E-09,5.27E-09,1.10E-08,1.06E-08,1.86E-09
-0.203,0.646914658,0.143412189,0.143412189,0.046095238,0.006276942,0.006276942,0.000949737,0.000949737,0.002123676,0.002017424,0.000451664,0.000451664,0.00015906,0.00015906,0.00010198,2.44E-05,2.44E-05,5.26E-05,5.02E-05,2.32E-05,2.32E-05,1.14E-05,1.14E-05,7.62E-06,2.72E-06,2.72E-06,9.95E-07,2.78E-06,9.95E-07,2.35E-06,4.21E-07,8.92E-07,4.21E-07,8.54E-07,1.03E-07,6.36E-07,1.03E-07,6.36E-07,5.36E-07,5.36E-07,4.68E-07,4.68E-07,1.95E-07,1.95E-07,7.05E-08,2.08E-07,7.05E-08,1.73E-07,7.41E-08,3.38E-08,3.38E-08,1.73E-08,4.52E-08,1.73E-08,3.95E-08,2.66E-08,2.66E-08,1.68E-08,1.68E-08,5.22E-09,5.22E-09,1.10E-08,1.06E-08,1.82E-09
-0.206,0.647237711,0.143212908,0.143212908,0.046195119,0.006268971,0.006268971,0.000941276,0.000941276,0.002130728,0.002022375,0.000451664,0.000451664,0.000158745,0.000158745,0.00010247,2.42E-05,2.42E-05,5.27E-05,5.03E-05,2.33E-05,2.33E-05,1.14E-05,1.14E-05,7.67E-06,2.72E-06,2.72E-06,9.85E-07,2.79E-06,9.85E-07,2.35E-06,4.17E-07,8.94E-07,4.17E-07,8.56E-07,1.01E-07,6.38E-07,1.01E-07,6.38E-07,5.36E-07,5.36E-07,4.67E-07,4.67E-07,1.95E-07,1.95E-07,6.99E-08,2.10E-07,6.99E-08,1.74E-07,7.45E-08,3.38E-08,3.38E-08,1.72E-08,4.54E-08,1.72E-08,3.95E-08,2.66E-08,2.66E-08,1.69E-08,1.69E-08,5.18E-09,5.18E-09,1.10E-08,1.06E-08,1.77E-09
-0.207,0.647345271,0.143146512,0.143146512,0.046228454,0.00626099,0.00626099,0.000938616,0.000938616,0.002130728,0.002022375,0.000451664,0.000451664,0.000158745,0.000158745,0.00010247,2.41E-05,2.41E-05,5.28E-05,5.03E-05,2.33E-05,2.33E-05,1.14E-05,1.14E-05,7.69E-06,2.72E-06,2.72E-06,9.82E-07,2.80E-06,9.82E-07,2.36E-06,4.16E-07,8.95E-07,4.16E-07,8.56E-07,1.00E-07,6.39E-07,1.00E-07,6.39E-07,5.36E-07,5.36E-07,4.67E-07,4.67E-07,1.95E-07,1.95E-07,6.96E-08,2.10E-07,6.96E-08,1.74E-07,7.46E-08,3.38E-08,3.38E-08,1.71E-08,4.54E-08,1.71E-08,3.95E-08,2.67E-08,2.67E-08,1.69E-08,1.69E-08,5.17E-09,5.17E-09,1.10E-08,1.06E-08,1.76E-09
-0.209,0.647560204,0.143013758,0.143013758,0.046295194,0.00626099,0.00626099,0.000933274,0.000933274,0.002135416,0.002024846,0.000452769,0.000452769,0.00015843,0.00015843,0.000102956,2.40E-05,2.40E-05,5.29E-05,5.03E-05,2.34E-05,2.34E-05,1.14E-05,1.14E-05,7.72E-06,2.71E-06,2.71E-06,9.76E-07,2.81E-06,9.76E-07,2.36E-06,4.14E-07,8.96E-07,4.14E-07,8.57E-07,9.89E-08,6.40E-07,9.89E-08,6.40E-07,5.37E-07,5.37E-07,4.67E-07,4.67E-07,1.95E-07,1.95E-07,6.92E-08,2.11E-07,6.92E-08,1.75E-07,7.49E-08,3.38E-08,3.38E-08,1.70E-08,4.55E-08,1.70E-08,3.96E-08,2.67E-08,2.67E-08,1.69E-08,1.69E-08,5.14E-09,5.14E-09,1.10E-08,1.06E-08,1.73E-09
-0.211,0.647774889,0.142881066,0.142881066,0.046362,0.006252999,0.006252999,0.000927901,0.000927901,0.002140093,0.002027313,0.000452769,0.000452769,0.00015843,0.00015843,0.000102956,2.38E-05,2.38E-05,5.30E-05,5.04E-05,2.34E-05,2.34E-05,1.14E-05,1.14E-05,7.76E-06,2.71E-06,2.71E-06,9.70E-07,2.82E-06,9.70E-07,2.36E-06,4.11E-07,8.98E-07,4.11E-07,8.57E-07,9.74E-08,6.42E-07,9.74E-08,6.42E-07,5.37E-07,5.37E-07,4.66E-07,4.66E-07,1.95E-07,1.95E-07,6.88E-08,2.13E-07,6.88E-08,1.75E-07,7.52E-08,3.36E-08,3.36E-08,1.69E-08,4.57E-08,1.69E-08,3.96E-08,2.68E-08,2.68E-08,1.70E-08,1.70E-08,5.10E-09,5.10E-09,1.11E-08,1.06E-08,1.71E-09
-0.213,0.647989327,0.142748429,0.142748429,0.046428903,0.006244998,0.006244998,0.000921954,0.000921954,0.002142429,0.002029778,0.000452769,0.000452769,0.000158114,0.000158114,0.000103441,2.37E-05,2.37E-05,5.31E-05,5.04E-05,2.35E-05,2.35E-05,1.14E-05,1.14E-05,7.79E-06,2.71E-06,2.71E-06,9.63E-07,2.83E-06,9.63E-07,2.37E-06,4.09E-07,8.99E-07,4.09E-07,8.58E-07,9.60E-08,6.43E-07,9.60E-08,6.43E-07,5.37E-07,5.37E-07,4.66E-07,4.66E-07,1.95E-07,1.95E-07,6.84E-08,2.14E-07,6.84E-08,1.76E-07,7.55E-08,3.36E-08,3.36E-08,1.68E-08,4.58E-08,1.68E-08,3.97E-08,2.68E-08,2.68E-08,1.70E-08,1.70E-08,5.07E-09,5.07E-09,1.11E-08,1.06E-08,1.69E-09
-0.216,0.64831052,0.142549577,0.142549577,0.046529399,0.006236986,0.006236986,0.000913783,0.000913783,0.002149419,0.002034699,0.000452769,0.000452769,0.000157797,0.000157797,0.000103923,2.35E-05,2.35E-05,5.32E-05,5.05E-05,2.35E-05,2.35E-05,1.14E-05,1.14E-05,7.84E-06,2.71E-06,2.71E-06,9.54E-07,2.84E-06,9.54E-07,2.37E-06,4.05E-07,9.01E-07,4.05E-07,8.60E-07,9.38E-08,6.46E-07,9.38E-08,6.46E-07,5.38E-07,5.38E-07,4.65E-07,4.65E-07,1.95E-07,1.95E-07,6.78E-08,2.15E-07,6.78E-08,1.77E-07,7.59E-08,3.36E-08,3.36E-08,1.66E-08,4.60E-08,1.66E-08,3.97E-08,2.69E-08,2.69E-08,1.71E-08,1.71E-08,5.03E-09,5.03E-09,1.11E-08,1.07E-08,1.65E-09
-0.22,0.648737915,0.142284641,0.142284641,0.04666368,0.006228965,0.006228965,0.000903327,0.000903327,0.002156386,0.002039608,0.000452769,0.000452769,0.00015748,0.00015748,0.000104403,2.32E-05,2.32E-05,5.34E-05,5.06E-05,2.36E-05,2.36E-05,1.14E-05,1.14E-05,7.91E-06,2.70E-06,2.70E-06,9.42E-07,2.86E-06,9.42E-07,2.38E-06,4.00E-07,9.03E-07,4.00E-07,8.61E-07,9.10E-08,6.49E-07,9.10E-08,6.49E-07,5.38E-07,5.38E-07,4.65E-07,4.65E-07,1.95E-07,1.95E-07,6.70E-08,2.17E-07,6.70E-08,1.78E-07,7.65E-08,3.35E-08,3.35E-08,1.64E-08,4.63E-08,1.64E-08,3.99E-08,2.70E-08,2.70E-08,1.72E-08,1.72E-08,4.97E-09,4.97E-09,1.11E-08,1.07E-08,1.60E-09
-0.221,0.648844612,0.142218441,0.142218441,0.046697302,0.006220932,0.006220932,0.000900555,0.000900555,0.002158703,0.002042058,0.000452769,0.000452769,0.00015748,0.00015748,0.000104403,2.31E-05,2.31E-05,5.34E-05,5.06E-05,2.36E-05,2.36E-05,1.14E-05,1.14E-05,7.93E-06,2.70E-06,2.70E-06,9.39E-07,2.86E-06,9.39E-07,2.38E-06,3.99E-07,9.04E-07,3.99E-07,8.61E-07,9.03E-08,6.50E-07,9.03E-08,6.50E-07,5.38E-07,5.38E-07,4.64E-07,4.64E-07,1.95E-07,1.95E-07,6.68E-08,2.18E-07,6.68E-08,1.78E-07,7.66E-08,3.35E-08,3.35E-08,1.64E-08,4.64E-08,1.64E-08,3.99E-08,2.70E-08,2.70E-08,1.72E-08,1.72E-08,4.96E-09,4.96E-09,1.12E-08,1.07E-08,1.59E-09
-0.222,0.648951245,0.142152256,0.142152256,0.046730953,0.006220932,0.006220932,0.000897775,0.000897775,0.002161018,0.002042058,0.000452769,0.000452769,0.00015748,0.00015748,0.000104403,2.31E-05,2.31E-05,5.34E-05,5.07E-05,2.37E-05,2.37E-05,1.14E-05,1.14E-05,7.95E-06,2.70E-06,2.70E-06,9.35E-07,2.87E-06,9.35E-07,2.38E-06,3.97E-07,9.05E-07,3.97E-07,8.62E-07,8.96E-08,6.50E-07,8.96E-08,6.50E-07,5.39E-07,5.39E-07,4.64E-07,4.64E-07,1.95E-07,1.95E-07,6.66E-08,2.18E-07,6.66E-08,1.78E-07,7.67E-08,3.35E-08,3.35E-08,1.63E-08,4.64E-08,1.63E-08,4.00E-08,2.70E-08,2.70E-08,1.72E-08,1.72E-08,4.94E-09,4.94E-09,1.12E-08,1.07E-08,1.57E-09
-0.224,0.649164331,0.142019928,0.142019928,0.046798301,0.00621289,0.00621289,0.000892749,0.000892749,0.002165641,0.002044505,0.000452769,0.000452769,0.000157162,0.000157162,0.000104881,2.29E-05,2.29E-05,5.35E-05,5.07E-05,2.37E-05,2.37E-05,1.14E-05,1.14E-05,7.99E-06,2.69E-06,2.69E-06,9.30E-07,2.88E-06,9.30E-07,2.39E-06,3.95E-07,9.06E-07,3.95E-07,8.63E-07,8.83E-08,6.52E-07,8.83E-08,6.52E-07,5.39E-07,5.39E-07,4.64E-07,4.64E-07,1.95E-07,1.95E-07,6.62E-08,2.19E-07,6.62E-08,1.79E-07,7.71E-08,3.35E-08,3.35E-08,1.62E-08,4.65E-08,1.62E-08,4.00E-08,2.71E-08,2.71E-08,1.73E-08,1.73E-08,4.91E-09,4.91E-09,1.12E-08,1.07E-08,1.55E-09
-0.228,0.649589767,0.14175543,0.14175543,0.046933272,0.006204837,0.006204837,0.000882043,0.000882043,0.002172556,0.00204939,0.000452769,0.000452769,0.000156844,0.000156844,0.000105357,2.27E-05,2.27E-05,5.37E-05,5.08E-05,2.38E-05,2.38E-05,1.14E-05,1.14E-05,8.06E-06,2.69E-06,2.69E-06,9.18E-07,2.89E-06,9.18E-07,2.39E-06,3.91E-07,9.09E-07,3.91E-07,8.64E-07,8.56E-08,6.55E-07,8.56E-08,6.55E-07,5.39E-07,5.39E-07,4.63E-07,4.63E-07,1.95E-07,1.95E-07,6.53E-08,2.22E-07,6.53E-08,1.80E-07,7.77E-08,3.33E-08,3.33E-08,1.60E-08,4.68E-08,1.60E-08,4.01E-08,2.72E-08,2.72E-08,1.73E-08,1.73E-08,4.86E-09,4.86E-09,1.12E-08,1.07E-08,1.51E-09
-0.229,0.649695975,0.14168934,0.14168934,0.046967063,0.006196773,0.006196773,0.000879204,0.000879204,0.002174856,0.002051828,0.000452769,0.000452769,0.000156844,0.000156844,0.00010583,2.26E-05,2.26E-05,5.38E-05,5.08E-05,2.38E-05,2.38E-05,1.14E-05,1.14E-05,8.07E-06,2.69E-06,2.69E-06,9.15E-07,2.90E-06,9.15E-07,2.40E-06,3.90E-07,9.09E-07,3.90E-07,8.64E-07,8.50E-08,6.56E-07,8.50E-08,6.56E-07,5.39E-07,5.39E-07,4.63E-07,4.63E-07,1.95E-07,1.95E-07,6.52E-08,2.22E-07,6.52E-08,1.80E-07,7.78E-08,3.33E-08,3.33E-08,1.60E-08,4.68E-08,1.60E-08,4.01E-08,2.72E-08,2.72E-08,1.74E-08,1.74E-08,4.84E-09,4.84E-09,1.12E-08,1.07E-08,1.49E-09
-0.23,0.649802121,0.141623261,0.141623261,0.047000883,0.006196773,0.006196773,0.000876926,0.000876926,0.002177154,0.002051828,0.000452769,0.000452769,0.000156844,0.000156844,0.00010583,2.25E-05,2.25E-05,5.38E-05,5.09E-05,2.39E-05,2.39E-05,1.14E-05,1.14E-05,8.09E-06,2.69E-06,2.69E-06,9.12E-07,2.91E-06,9.12E-07,2.40E-06,3.89E-07,9.10E-07,3.89E-07,8.65E-07,8.43E-08,6.57E-07,8.43E-08,6.57E-07,5.39E-07,5.39E-07,4.63E-07,4.63E-07,1.95E-07,1.95E-07,6.50E-08,2.23E-07,6.50E-08,1.80E-07,7.79E-08,3.33E-08,3.33E-08,1.59E-08,4.69E-08,1.59E-08,4.01E-08,2.72E-08,2.72E-08,1.74E-08,1.74E-08,4.83E-09,4.83E-09,1.12E-08,1.07E-08,1.48E-09
-0.231,0.649908207,0.141557197,0.141557197,0.047034721,0.006196773,0.006196773,0.000874071,0.000874071,0.002179449,0.002054264,0.000452769,0.000452769,0.000156844,0.000156844,0.00010583,2.25E-05,2.25E-05,5.38E-05,5.09E-05,2.39E-05,2.39E-05,1.14E-05,1.14E-05,8.11E-06,2.68E-06,2.68E-06,9.09E-07,2.91E-06,9.09E-07,2.40E-06,3.87E-07,9.11E-07,3.87E-07,8.65E-07,8.37E-08,6.57E-07,8.37E-08,6.57E-07,5.39E-07,5.39E-07,4.62E-07,4.62E-07,1.95E-07,1.95E-07,6.47E-08,2.23E-07,6.47E-08,1.81E-07,7.80E-08,3.33E-08,3.33E-08,1.58E-08,4.70E-08,1.58E-08,4.01E-08,2.72E-08,2.72E-08,1.74E-08,1.74E-08,4.81E-09,4.81E-09,1.12E-08,1.07E-08,1.47E-09
-0.232,0.650014232,0.141491148,0.141491148,0.047068588,0.006188699,0.006188699,0.00087178,0.00087178,0.002181742,0.002056696,0.000452769,0.000452769,0.000156525,0.000156525,0.000106301,2.24E-05,2.24E-05,5.39E-05,5.09E-05,2.39E-05,2.39E-05,1.14E-05,1.14E-05,8.13E-06,2.68E-06,2.68E-06,9.06E-07,2.91E-06,9.06E-07,2.40E-06,3.86E-07,9.12E-07,3.86E-07,8.65E-07,8.31E-08,6.58E-07,8.31E-08,6.58E-07,5.39E-07,5.39E-07,4.62E-07,4.62E-07,1.95E-07,1.95E-07,6.46E-08,2.24E-07,6.46E-08,1.81E-07,7.82E-08,3.33E-08,3.33E-08,1.58E-08,4.70E-08,1.58E-08,4.02E-08,2.73E-08,2.73E-08,1.75E-08,1.75E-08,4.80E-09,4.80E-09,1.12E-08,1.07E-08,1.46E-09
-0.233,0.650120196,0.141425111,0.141425111,0.047102463,0.006188699,0.006188699,0.000868907,0.000868907,0.002184033,0.002056696,0.000452769,0.000452769,0.000156525,0.000156525,0.000106301,2.23E-05,2.23E-05,5.39E-05,5.09E-05,2.39E-05,2.39E-05,1.14E-05,1.14E-05,8.15E-06,2.68E-06,2.68E-06,9.03E-07,2.92E-06,9.03E-07,2.40E-06,3.85E-07,9.12E-07,3.85E-07,8.66E-07,8.24E-08,6.59E-07,8.24E-08,6.59E-07,5.39E-07,5.39E-07,4.62E-07,4.62E-07,1.95E-07,1.95E-07,6.43E-08,2.24E-07,6.43E-08,1.81E-07,7.84E-08,3.33E-08,3.33E-08,1.57E-08,4.71E-08,1.57E-08,4.02E-08,2.73E-08,2.73E-08,1.75E-08,1.75E-08,4.79E-09,4.79E-09,1.13E-08,1.07E-08,1.45E-09
-0.235,0.650331943,0.141293075,0.141293075,0.047170298,0.006180615,0.006180615,0.000863713,0.000863713,0.002186321,0.002059126,0.000452769,0.000452769,0.000156525,0.000156525,0.000106771,2.22E-05,2.22E-05,5.39E-05,5.10E-05,2.40E-05,2.40E-05,1.14E-05,1.14E-05,8.18E-06,2.68E-06,2.68E-06,8.97E-07,2.93E-06,8.97E-07,2.41E-06,3.83E-07,9.14E-07,3.83E-07,8.67E-07,8.12E-08,6.60E-07,8.12E-08,6.60E-07,5.39E-07,5.39E-07,4.62E-07,4.62E-07,1.95E-07,1.95E-07,6.40E-08,2.25E-07,6.40E-08,1.82E-07,7.86E-08,3.32E-08,3.32E-08,1.57E-08,4.72E-08,1.57E-08,4.02E-08,2.73E-08,2.73E-08,1.75E-08,1.75E-08,4.75E-09,4.75E-09,1.13E-08,1.07E-08,1.43E-09
-0.236,0.650437726,0.14122708,0.14122708,0.047204248,0.006180615,0.006180615,0.000861394,0.000861394,0.002188607,0.002061553,0.000452769,0.000452769,0.000156205,0.000156205,0.000106771,2.21E-05,2.21E-05,5.40E-05,5.10E-05,2.40E-05,2.40E-05,1.14E-05,1.14E-05,8.20E-06,2.68E-06,2.68E-06,8.94E-07,2.93E-06,8.94E-07,2.41E-06,3.82E-07,9.14E-07,3.82E-07,8.67E-07,8.06E-08,6.61E-07,8.06E-08,6.61E-07,5.40E-07,5.40E-07,4.62E-07,4.62E-07,1.95E-07,1.95E-07,6.38E-08,2.26E-07,6.38E-08,1.82E-07,7.88E-08,3.32E-08,3.32E-08,1.56E-08,4.73E-08,1.56E-08,4.02E-08,2.74E-08,2.74E-08,1.75E-08,1.75E-08,4.74E-09,4.74E-09,1.13E-08,1.08E-08,1.42E-09
-0.237,0.650543448,0.141161092,0.141161092,0.047238215,0.00617252,0.00617252,0.000859069,0.000859069,0.00219089,0.002061553,0.000452769,0.000452769,0.000156205,0.000156205,0.000106771,2.21E-05,2.21E-05,5.40E-05,5.10E-05,2.40E-05,2.40E-05,1.14E-05,1.14E-05,8.22E-06,2.68E-06,2.68E-06,8.91E-07,2.94E-06,8.91E-07,2.41E-06,3.81E-07,9.15E-07,3.81E-07,8.68E-07,7.99E-08,6.62E-07,7.99E-08,6.62E-07,5.40E-07,5.40E-07,4.60E-07,4.60E-07,1.95E-07,1.95E-07,6.36E-08,2.26E-07,6.36E-08,1.82E-07,7.89E-08,3.32E-08,3.32E-08,1.56E-08,4.73E-08,1.56E-08,4.04E-08,2.74E-08,2.74E-08,1.76E-08,1.76E-08,4.72E-09,4.72E-09,1.13E-08,1.08E-08,1.41E-09
-0.238,0.650649111,0.14109512,0.14109512,0.047272212,0.00617252,0.00617252,0.000856154,0.000856154,0.002193171,0.002063977,0.000452769,0.000452769,0.000156205,0.000156205,0.000106771,2.20E-05,2.20E-05,5.41E-05,5.11E-05,2.40E-05,2.40E-05,1.14E-05,1.14E-05,8.23E-06,2.67E-06,2.67E-06,8.88E-07,2.94E-06,8.88E-07,2.41E-06,3.79E-07,9.15E-07,3.79E-07,8.68E-07,7.94E-08,6.63E-07,7.94E-08,6.63E-07,5.40E-07,5.40E-07,4.60E-07,4.60E-07,1.95E-07,1.95E-07,6.34E-08,2.27E-07,6.34E-08,1.82E-07,7.91E-08,3.32E-08,3.32E-08,1.55E-08,4.74E-08,1.55E-08,4.04E-08,2.74E-08,2.74E-08,1.76E-08,1.76E-08,4.71E-09,4.71E-09,1.13E-08,1.08E-08,1.40E-09
-0.239,0.650754713,0.141029164,0.141029164,0.047306226,0.00617252,0.00617252,0.000853815,0.000853815,0.00219545,0.002063977,0.000452769,0.000452769,0.000156205,0.000156205,0.000107238,2.20E-05,2.20E-05,5.41E-05,5.11E-05,2.41E-05,2.41E-05,1.14E-05,1.14E-05,8.25E-06,2.67E-06,2.67E-06,8.85E-07,2.95E-06,8.85E-07,2.41E-06,3.78E-07,9.16E-07,3.78E-07,8.68E-07,7.87E-08,6.63E-07,7.87E-08,6.63E-07,5.40E-07,5.40E-07,4.60E-07,4.60E-07,1.95E-07,1.95E-07,6.32E-08,2.28E-07,6.32E-08,1.82E-07,7.92E-08,3.32E-08,3.32E-08,1.55E-08,4.74E-08,1.55E-08,4.04E-08,2.74E-08,2.74E-08,1.76E-08,1.76E-08,4.70E-09,4.70E-09,1.13E-08,1.08E-08,1.39E-09
-0.241,0.650965736,0.140897282,0.140897282,0.047374328,0.006164414,0.006164414,0.000848528,0.000848528,0.002197726,0.002066398,0.000452769,0.000452769,0.000155885,0.000155885,0.000107238,2.18E-05,2.18E-05,5.42E-05,5.11E-05,2.41E-05,2.41E-05,1.14E-05,1.14E-05,8.29E-06,2.67E-06,2.67E-06,8.80E-07,2.96E-06,8.80E-07,2.42E-06,3.77E-07,9.18E-07,3.77E-07,8.69E-07,7.76E-08,6.65E-07,7.76E-08,6.65E-07,5.40E-07,5.40E-07,4.60E-07,4.60E-07,1.95E-07,1.95E-07,6.28E-08,2.29E-07,6.28E-08,1.83E-07,7.95E-08,3.32E-08,3.32E-08,1.54E-08,4.76E-08,1.54E-08,4.04E-08,2.75E-08,2.75E-08,1.77E-08,1.77E-08,4.67E-09,4.67E-09,1.13E-08,1.08E-08,1.36E-09
-0.243,0.651176518,0.140765457,0.140765457,0.047442513,0.006156298,0.006156298,0.000843801,0.000843801,0.002202272,0.002068816,0.000452769,0.000452769,0.000155885,0.000155885,0.000107703,2.17E-05,2.17E-05,5.43E-05,5.12E-05,2.41E-05,2.41E-05,1.14E-05,1.14E-05,8.33E-06,2.67E-06,2.67E-06,8.74E-07,2.96E-06,8.74E-07,2.42E-06,3.74E-07,9.19E-07,3.74E-07,8.69E-07,7.64E-08,6.66E-07,7.64E-08,6.66E-07,5.41E-07,5.41E-07,4.59E-07,4.59E-07,1.95E-07,1.95E-07,6.24E-08,2.30E-07,6.24E-08,1.84E-07,7.98E-08,3.30E-08,3.30E-08,1.53E-08,4.77E-08,1.53E-08,4.05E-08,2.75E-08,2.75E-08,1.77E-08,1.77E-08,4.65E-09,4.65E-09,1.13E-08,1.08E-08,1.35E-09
